time,latitude,longitude,t2,stationid,fhour,init_time
2021-07-04 06:00:00,49.25,236.75,293.41934,CYVR,174.0,2021-06-27 00:00:00
2021-07-04 12:00:00,49.25,236.75,291.946,CYVR,180.0,2021-06-27 00:00:00
2021-07-04 18:00:00,49.25,236.75,293.1597,CYVR,186.0,2021-06-27 00:00:00
2021-07-05 00:00:00,49.25,236.75,295.18628,CYVR,192.0,2021-06-27 00:00:00
2021-07-05 06:00:00,49.25,236.75,291.9517,CYVR,198.0,2021-06-27 00:00:00
2021-07-05 12:00:00,49.25,236.75,290.88477,CYVR,204.0,2021-06-27 00:00:00
2021-07-05 18:00:00,49.25,236.75,290.98883,CYVR,210.0,2021-06-27 00:00:00
2021-07-06 00:00:00,49.25,236.75,292.87668,CYVR,216.0,2021-06-27 00:00:00
2021-07-06 06:00:00,49.25,236.75,290.53482,CYVR,222.0,2021-06-27 00:00:00
2021-07-06 12:00:00,49.25,236.75,289.83813,CYVR,228.0,2021-06-27 00:00:00
2021-07-06 18:00:00,49.25,236.75,290.2752,CYVR,234.0,2021-06-27 00:00:00
2021-07-07 00:00:00,49.25,236.75,292.46265,CYVR,240.0,2021-06-27 00:00:00
2021-06-27 00:00:00,48.75,237.5,299.35132,KBLI,0.0,2021-06-27 00:00:00
2021-06-27 06:00:00,48.75,237.5,295.26764,KBLI,6.0,2021-06-27 00:00:00
2021-06-27 12:00:00,48.75,237.5,292.44836,KBLI,12.0,2021-06-27 00:00:00
2021-06-27 18:00:00,48.75,237.5,301.47223,KBLI,18.0,2021-06-27 00:00:00
2021-06-28 00:00:00,48.75,237.5,303.32217,KBLI,24.0,2021-06-27 00:00:00
2021-06-28 06:00:00,48.75,237.5,297.73193,KBLI,30.0,2021-06-27 00:00:00
2021-06-28 12:00:00,48.75,237.5,294.96875,KBLI,36.0,2021-06-27 00:00:00
2021-06-28 18:00:00,48.75,237.5,305.5014,KBLI,42.0,2021-06-27 00:00:00
2021-06-29 00:00:00,48.75,237.5,305.41443,KBLI,48.0,2021-06-27 00:00:00
2021-06-29 06:00:00,48.75,237.5,298.39014,KBLI,54.0,2021-06-27 00:00:00
2021-06-29 12:00:00,48.75,237.5,294.7932,KBLI,60.0,2021-06-27 00:00:00
2021-06-29 18:00:00,48.75,237.5,300.06754,KBLI,66.0,2021-06-27 00:00:00
2021-06-30 00:00:00,48.75,237.5,298.9076,KBLI,72.0,2021-06-27 00:00:00
2021-06-30 06:00:00,48.75,237.5,293.43857,KBLI,78.0,2021-06-27 00:00:00
2021-06-30 12:00:00,48.75,237.5,290.90845,KBLI,84.0,2021-06-27 00:00:00
2021-06-30 18:00:00,48.75,237.5,295.03558,KBLI,90.0,2021-06-27 00:00:00
2021-07-01 00:00:00,48.75,237.5,295.55188,KBLI,96.0,2021-06-27 00:00:00
2021-07-01 06:00:00,48.75,237.5,291.64304,KBLI,102.0,2021-06-27 00:00:00
2021-07-01 12:00:00,48.75,237.5,289.40784,KBLI,108.0,2021-06-27 00:00:00
2021-07-01 18:00:00,48.75,237.5,294.73593,KBLI,114.0,2021-06-27 00:00:00
2021-07-02 00:00:00,48.75,237.5,295.38715,KBLI,120.0,2021-06-27 00:00:00
2021-07-02 06:00:00,48.75,237.5,291.72556,KBLI,126.0,2021-06-27 00:00:00
2021-07-02 12:00:00,48.75,237.5,290.30865,KBLI,132.0,2021-06-27 00:00:00
2021-07-02 18:00:00,48.75,237.5,294.10342,KBLI,138.0,2021-06-27 00:00:00
2021-07-03 00:00:00,48.75,237.5,294.26105,KBLI,144.0,2021-06-27 00:00:00
2021-07-03 06:00:00,48.75,237.5,291.41336,KBLI,150.0,2021-06-27 00:00:00
2021-07-03 12:00:00,48.75,237.5,290.17432,KBLI,156.0,2021-06-27 00:00:00
2021-07-03 18:00:00,48.75,237.5,294.40247,KBLI,162.0,2021-06-27 00:00:00
2021-07-04 00:00:00,48.75,237.5,295.34348,KBLI,168.0,2021-06-27 00:00:00
2021-07-04 06:00:00,48.75,237.5,292.23306,KBLI,174.0,2021-06-27 00:00:00
2021-07-04 12:00:00,48.75,237.5,291.07642,KBLI,180.0,2021-06-27 00:00:00
2021-07-04 18:00:00,48.75,237.5,294.02045,KBLI,186.0,2021-06-27 00:00:00
2021-07-05 00:00:00,48.75,237.5,293.50104,KBLI,192.0,2021-06-27 00:00:00
2021-07-05 06:00:00,48.75,237.5,290.90924,KBLI,198.0,2021-06-27 00:00:00
2021-07-05 12:00:00,48.75,237.5,290.2171,KBLI,204.0,2021-06-27 00:00:00
2021-07-05 18:00:00,48.75,237.5,291.14258,KBLI,210.0,2021-06-27 00:00:00
2021-07-06 00:00:00,48.75,237.5,291.12195,KBLI,216.0,2021-06-27 00:00:00
2021-07-06 06:00:00,48.75,237.5,289.9062,KBLI,222.0,2021-06-27 00:00:00
2021-07-06 12:00:00,48.75,237.5,289.43863,KBLI,228.0,2021-06-27 00:00:00
2021-07-06 18:00:00,48.75,237.5,291.1686,KBLI,234.0,2021-06-27 00:00:00
2021-07-07 00:00:00,48.75,237.5,291.55496,KBLI,240.0,2021-06-27 00:00:00
2021-06-27 00:00:00,47.5,237.75,311.45132,KSEA,0.0,2021-06-27 00:00:00
2021-06-27 06:00:00,47.5,237.75,300.89468,KSEA,6.0,2021-06-27 00:00:00
2021-06-27 12:00:00,47.5,237.75,295.5555,KSEA,12.0,2021-06-27 00:00:00
2021-06-27 18:00:00,47.5,237.75,304.2273,KSEA,18.0,2021-06-27 00:00:00
2021-06-28 00:00:00,47.5,237.75,314.7777,KSEA,24.0,2021-06-27 00:00:00
2021-06-28 06:00:00,47.5,237.75,302.57184,KSEA,30.0,2021-06-27 00:00:00
2021-06-28 12:00:00,47.5,237.75,297.27182,KSEA,36.0,2021-06-27 00:00:00
2021-06-28 18:00:00,47.5,237.75,308.05365,KSEA,42.0,2021-06-27 00:00:00
2021-06-29 00:00:00,47.5,237.75,314.13528,KSEA,48.0,2021-06-27 00:00:00
2021-06-29 06:00:00,47.5,237.75,303.01587,KSEA,54.0,2021-06-27 00:00:00
2021-06-29 12:00:00,47.5,237.75,295.71353,KSEA,60.0,2021-06-27 00:00:00
2021-06-29 18:00:00,47.5,237.75,300.02844,KSEA,66.0,2021-06-27 00:00:00
2021-06-30 00:00:00,47.5,237.75,305.19177,KSEA,72.0,2021-06-27 00:00:00
2021-06-30 06:00:00,47.5,237.75,295.55023,KSEA,78.0,2021-06-27 00:00:00
2021-06-30 12:00:00,47.5,237.75,291.926,KSEA,84.0,2021-06-27 00:00:00
2021-06-30 18:00:00,47.5,237.75,296.06085,KSEA,90.0,2021-06-27 00:00:00
2021-07-01 00:00:00,47.5,237.75,300.65176,KSEA,96.0,2021-06-27 00:00:00
2021-07-01 06:00:00,47.5,237.75,294.0483,KSEA,102.0,2021-06-27 00:00:00
2021-07-01 12:00:00,47.5,237.75,291.0043,KSEA,108.0,2021-06-27 00:00:00
2021-07-01 18:00:00,47.5,237.75,296.1178,KSEA,114.0,2021-06-27 00:00:00
2021-07-02 00:00:00,47.5,237.75,299.71106,KSEA,120.0,2021-06-27 00:00:00
2021-07-02 06:00:00,47.5,237.75,293.31314,KSEA,126.0,2021-06-27 00:00:00
2021-07-02 12:00:00,47.5,237.75,290.7456,KSEA,132.0,2021-06-27 00:00:00
2021-07-02 18:00:00,47.5,237.75,293.55676,KSEA,138.0,2021-06-27 00:00:00
2021-07-03 00:00:00,47.5,237.75,297.20486,KSEA,144.0,2021-06-27 00:00:00
2021-07-03 06:00:00,47.5,237.75,291.94244,KSEA,150.0,2021-06-27 00:00:00
2021-07-03 12:00:00,47.5,237.75,290.01648,KSEA,156.0,2021-06-27 00:00:00
2021-07-03 18:00:00,47.5,237.75,294.91785,KSEA,162.0,2021-06-27 00:00:00
2021-07-04 00:00:00,47.5,237.75,298.81094,KSEA,168.0,2021-06-27 00:00:00
2021-07-04 06:00:00,47.5,237.75,293.19766,KSEA,174.0,2021-06-27 00:00:00
2021-07-04 12:00:00,47.5,237.75,290.99243,KSEA,180.0,2021-06-27 00:00:00
2021-07-04 18:00:00,47.5,237.75,293.79755,KSEA,186.0,2021-06-27 00:00:00
2021-07-05 00:00:00,47.5,237.75,295.04257,KSEA,192.0,2021-06-27 00:00:00
2021-07-05 06:00:00,47.5,237.75,290.68665,KSEA,198.0,2021-06-27 00:00:00
2021-07-05 12:00:00,47.5,237.75,288.96198,KSEA,204.0,2021-06-27 00:00:00
2021-07-05 18:00:00,47.5,237.75,290.90125,KSEA,210.0,2021-06-27 00:00:00
2021-07-06 00:00:00,47.5,237.75,291.58563,KSEA,216.0,2021-06-27 00:00:00
2021-07-06 06:00:00,47.5,237.75,289.16394,KSEA,222.0,2021-06-27 00:00:00
2021-07-06 12:00:00,47.5,237.75,288.47974,KSEA,228.0,2021-06-27 00:00:00
2021-07-06 18:00:00,47.5,237.75,291.66528,KSEA,234.0,2021-06-27 00:00:00
2021-07-07 00:00:00,47.5,237.75,292.9492,KSEA,240.0,2021-06-27 00:00:00
2021-06-27 12:00:00,50.25,238.5,290.02878,CWLY,0.0,2021-06-27 12:00:00
2021-06-27 18:00:00,50.25,238.5,299.09583,CWLY,6.0,2021-06-27 12:00:00
2021-06-28 00:00:00,50.25,238.5,305.6069,CWLY,12.0,2021-06-27 12:00:00
2021-06-28 06:00:00,50.25,238.5,294.87634,CWLY,18.0,2021-06-27 12:00:00
2021-06-28 12:00:00,50.25,238.5,292.04996,CWLY,24.0,2021-06-27 12:00:00
2021-06-28 18:00:00,50.25,238.5,302.07803,CWLY,30.0,2021-06-27 12:00:00
2021-06-29 00:00:00,50.25,238.5,307.50165,CWLY,36.0,2021-06-27 12:00:00
2021-06-29 06:00:00,50.25,238.5,296.18582,CWLY,42.0,2021-06-27 12:00:00
2021-06-29 12:00:00,50.25,238.5,292.46042,CWLY,48.0,2021-06-27 12:00:00
2021-06-29 18:00:00,50.25,238.5,303.40875,CWLY,54.0,2021-06-27 12:00:00
2021-06-30 00:00:00,50.25,238.5,308.16074,CWLY,60.0,2021-06-27 12:00:00
2021-06-30 06:00:00,50.25,238.5,296.05978,CWLY,66.0,2021-06-27 12:00:00
2021-06-30 12:00:00,50.25,238.5,292.23193,CWLY,72.0,2021-06-27 12:00:00
2021-06-30 18:00:00,50.25,238.5,300.38074,CWLY,78.0,2021-06-27 12:00:00
2021-07-01 00:00:00,50.25,238.5,301.84042,CWLY,84.0,2021-06-27 12:00:00
2021-07-01 06:00:00,50.25,238.5,291.2668,CWLY,90.0,2021-06-27 12:00:00
2021-07-01 12:00:00,50.25,238.5,288.39624,CWLY,96.0,2021-06-27 12:00:00
2021-07-01 18:00:00,50.25,238.5,296.12946,CWLY,102.0,2021-06-27 12:00:00
2021-07-02 00:00:00,50.25,238.5,301.31253,CWLY,108.0,2021-06-27 12:00:00
2021-07-02 06:00:00,50.25,238.5,290.51956,CWLY,114.0,2021-06-27 12:00:00
2021-07-02 12:00:00,50.25,238.5,286.27997,CWLY,120.0,2021-06-27 12:00:00
2021-07-02 18:00:00,50.25,238.5,295.58368,CWLY,126.0,2021-06-27 12:00:00
2021-07-03 00:00:00,50.25,238.5,301.1351,CWLY,132.0,2021-06-27 12:00:00
2021-07-03 06:00:00,50.25,238.5,291.00522,CWLY,138.0,2021-06-27 12:00:00
2021-07-03 12:00:00,50.25,238.5,285.7891,CWLY,144.0,2021-06-27 12:00:00
2021-07-03 18:00:00,50.25,238.5,297.1131,CWLY,150.0,2021-06-27 12:00:00
2021-07-04 00:00:00,50.25,238.5,301.74966,CWLY,156.0,2021-06-27 12:00:00
2021-07-04 06:00:00,50.25,238.5,290.72885,CWLY,162.0,2021-06-27 12:00:00
2021-07-04 12:00:00,50.25,238.5,286.22052,CWLY,168.0,2021-06-27 12:00:00
2021-07-04 18:00:00,50.25,238.5,296.15277,CWLY,174.0,2021-06-27 12:00:00
2021-07-05 00:00:00,50.25,238.5,299.0045,CWLY,180.0,2021-06-27 12:00:00
2021-07-05 06:00:00,50.25,238.5,288.73196,CWLY,186.0,2021-06-27 12:00:00
2021-07-05 12:00:00,50.25,238.5,285.32837,CWLY,192.0,2021-06-27 12:00:00
2021-07-05 18:00:00,50.25,238.5,292.32556,CWLY,198.0,2021-06-27 12:00:00
2021-07-06 00:00:00,50.25,238.5,295.43488,CWLY,204.0,2021-06-27 12:00:00
2021-07-06 06:00:00,50.25,238.5,285.9849,CWLY,210.0,2021-06-27 12:00:00
2021-07-06 12:00:00,50.25,238.5,282.05585,CWLY,216.0,2021-06-27 12:00:00
2021-07-06 18:00:00,50.25,238.5,291.6999,CWLY,222.0,2021-06-27 12:00:00
2021-07-07 00:00:00,50.25,238.5,293.5377,CWLY,228.0,2021-06-27 12:00:00
2021-07-07 06:00:00,50.25,238.5,284.62622,CWLY,234.0,2021-06-27 12:00:00
2021-07-07 12:00:00,50.25,238.5,281.502,CWLY,240.0,2021-06-27 12:00:00
2021-06-27 12:00:00,49.25,236.75,294.02878,CYVR,0.0,2021-06-27 12:00:00
2021-06-27 18:00:00,49.25,236.75,299.25107,CYVR,6.0,2021-06-27 12:00:00
2021-06-28 00:00:00,49.25,236.75,303.66107,CYVR,12.0,2021-06-27 12:00:00
2021-06-28 06:00:00,49.25,236.75,298.22443,CYVR,18.0,2021-06-27 12:00:00
2021-06-28 12:00:00,49.25,236.75,296.179,CYVR,24.0,2021-06-27 12:00:00
2021-06-28 18:00:00,49.25,236.75,302.74115,CYVR,30.0,2021-06-27 12:00:00
2021-06-29 00:00:00,49.25,236.75,306.29623,CYVR,36.0,2021-06-27 12:00:00
2021-06-29 06:00:00,49.25,236.75,300.21353,CYVR,42.0,2021-06-27 12:00:00
2021-06-29 12:00:00,49.25,236.75,295.8606,CYVR,48.0,2021-06-27 12:00:00
2021-06-29 18:00:00,49.25,236.75,299.4347,CYVR,54.0,2021-06-27 12:00:00
2021-06-30 00:00:00,49.25,236.75,301.31262,CYVR,60.0,2021-06-27 12:00:00
2021-06-30 06:00:00,49.25,236.75,295.72232,CYVR,66.0,2021-06-27 12:00:00
2021-06-30 12:00:00,49.25,236.75,292.0477,CYVR,72.0,2021-06-27 12:00:00
2021-06-30 18:00:00,49.25,236.75,293.1424,CYVR,78.0,2021-06-27 12:00:00
2021-07-01 00:00:00,49.25,236.75,295.323,CYVR,84.0,2021-06-27 12:00:00
2021-07-01 06:00:00,49.25,236.75,292.53467,CYVR,90.0,2021-06-27 12:00:00
2021-07-01 12:00:00,49.25,236.75,290.85724,CYVR,96.0,2021-06-27 12:00:00
2021-07-01 18:00:00,49.25,236.75,292.42392,CYVR,102.0,2021-06-27 12:00:00
2021-07-02 00:00:00,49.25,236.75,294.86658,CYVR,108.0,2021-06-27 12:00:00
2021-07-02 06:00:00,49.25,236.75,291.6694,CYVR,114.0,2021-06-27 12:00:00
2021-07-02 12:00:00,49.25,236.75,290.52026,CYVR,120.0,2021-06-27 12:00:00
2021-07-02 18:00:00,49.25,236.75,293.0314,CYVR,126.0,2021-06-27 12:00:00
2021-07-03 00:00:00,49.25,236.75,295.69092,CYVR,132.0,2021-06-27 12:00:00
2021-07-03 06:00:00,49.25,236.75,292.1642,CYVR,138.0,2021-06-27 12:00:00
2021-07-03 12:00:00,49.25,236.75,291.0323,CYVR,144.0,2021-06-27 12:00:00
2021-07-03 18:00:00,49.25,236.75,292.85303,CYVR,150.0,2021-06-27 12:00:00
2021-07-04 00:00:00,49.25,236.75,295.10315,CYVR,156.0,2021-06-27 12:00:00
2021-07-04 06:00:00,49.25,236.75,292.13446,CYVR,162.0,2021-06-27 12:00:00
2021-07-04 12:00:00,49.25,236.75,290.73688,CYVR,168.0,2021-06-27 12:00:00
2021-07-04 18:00:00,49.25,236.75,291.56674,CYVR,174.0,2021-06-27 12:00:00
2021-07-05 00:00:00,49.25,236.75,293.24875,CYVR,180.0,2021-06-27 12:00:00
2021-07-05 06:00:00,49.25,236.75,291.18195,CYVR,186.0,2021-06-27 12:00:00
2021-07-05 12:00:00,49.25,236.75,290.05566,CYVR,192.0,2021-06-27 12:00:00
2021-07-05 18:00:00,49.25,236.75,289.79025,CYVR,198.0,2021-06-27 12:00:00
2021-07-06 00:00:00,49.25,236.75,291.1989,CYVR,204.0,2021-06-27 12:00:00
2021-07-06 06:00:00,49.25,236.75,289.60837,CYVR,210.0,2021-06-27 12:00:00
2021-07-06 12:00:00,49.25,236.75,288.77515,CYVR,216.0,2021-06-27 12:00:00
2021-07-06 18:00:00,49.25,236.75,290.0557,CYVR,222.0,2021-06-27 12:00:00
2021-07-07 00:00:00,49.25,236.75,291.55078,CYVR,228.0,2021-06-27 12:00:00
2021-07-07 06:00:00,49.25,236.75,289.38123,CYVR,234.0,2021-06-27 12:00:00
2021-07-07 12:00:00,49.25,236.75,287.96393,CYVR,240.0,2021-06-27 12:00:00
2021-06-27 12:00:00,48.75,237.5,292.7288,KBLI,0.0,2021-06-27 12:00:00
2021-06-27 18:00:00,48.75,237.5,300.64157,KBLI,6.0,2021-06-27 12:00:00
2021-06-28 00:00:00,48.75,237.5,305.8772,KBLI,12.0,2021-06-27 12:00:00
2021-06-28 06:00:00,48.75,237.5,298.1746,KBLI,18.0,2021-06-27 12:00:00
2021-06-28 12:00:00,48.75,237.5,295.02765,KBLI,24.0,2021-06-27 12:00:00
2021-06-28 18:00:00,48.75,237.5,304.4393,KBLI,30.0,2021-06-27 12:00:00
2021-06-29 00:00:00,48.75,237.5,308.5709,KBLI,36.0,2021-06-27 12:00:00
2021-06-29 06:00:00,48.75,237.5,300.00116,KBLI,42.0,2021-06-27 12:00:00
2021-06-29 12:00:00,48.75,237.5,294.80234,KBLI,48.0,2021-06-27 12:00:00
2021-06-29 18:00:00,48.75,237.5,300.69553,KBLI,54.0,2021-06-27 12:00:00
2021-06-30 00:00:00,48.75,237.5,302.30136,KBLI,60.0,2021-06-27 12:00:00
2021-06-30 06:00:00,48.75,237.5,295.0647,KBLI,66.0,2021-06-27 12:00:00
2021-06-30 12:00:00,48.75,237.5,291.38284,KBLI,72.0,2021-06-27 12:00:00
2021-06-30 18:00:00,48.75,237.5,293.9039,KBLI,78.0,2021-06-27 12:00:00
2021-07-01 00:00:00,48.75,237.5,296.11575,KBLI,84.0,2021-06-27 12:00:00
2021-07-01 06:00:00,48.75,237.5,291.96152,KBLI,90.0,2021-06-27 12:00:00
2021-07-01 12:00:00,48.75,237.5,289.3922,KBLI,96.0,2021-06-27 12:00:00
2021-07-01 18:00:00,48.75,237.5,292.94278,KBLI,102.0,2021-06-27 12:00:00
2021-07-02 00:00:00,48.75,237.5,295.8162,KBLI,108.0,2021-06-27 12:00:00
2021-07-02 06:00:00,48.75,237.5,291.41147,KBLI,114.0,2021-06-27 12:00:00
2021-07-02 12:00:00,48.75,237.5,288.36304,KBLI,120.0,2021-06-27 12:00:00
2021-07-02 18:00:00,48.75,237.5,293.5862,KBLI,126.0,2021-06-27 12:00:00
2021-07-03 00:00:00,48.75,237.5,296.72272,KBLI,132.0,2021-06-27 12:00:00
2021-07-03 06:00:00,48.75,237.5,291.80478,KBLI,138.0,2021-06-27 12:00:00
2021-07-03 12:00:00,48.75,237.5,288.76694,KBLI,144.0,2021-06-27 12:00:00
2021-07-03 18:00:00,48.75,237.5,293.67786,KBLI,150.0,2021-06-27 12:00:00
2021-07-04 00:00:00,48.75,237.5,296.53976,KBLI,156.0,2021-06-27 12:00:00
2021-07-04 06:00:00,48.75,237.5,291.78772,KBLI,162.0,2021-06-27 12:00:00
2021-07-04 12:00:00,48.75,237.5,288.78024,KBLI,168.0,2021-06-27 12:00:00
2021-07-04 18:00:00,48.75,237.5,292.6598,KBLI,174.0,2021-06-27 12:00:00
2021-07-05 00:00:00,48.75,237.5,295.04266,KBLI,180.0,2021-06-27 12:00:00
2021-07-05 06:00:00,48.75,237.5,291.12515,KBLI,186.0,2021-06-27 12:00:00
2021-07-05 12:00:00,48.75,237.5,288.6423,KBLI,192.0,2021-06-27 12:00:00
2021-07-05 18:00:00,48.75,237.5,290.72635,KBLI,198.0,2021-06-27 12:00:00
2021-07-06 00:00:00,48.75,237.5,292.9777,KBLI,204.0,2021-06-27 12:00:00
2021-07-06 06:00:00,48.75,237.5,289.3964,KBLI,210.0,2021-06-27 12:00:00
2021-07-06 12:00:00,48.75,237.5,287.27643,KBLI,216.0,2021-06-27 12:00:00
2021-07-06 18:00:00,48.75,237.5,291.3929,KBLI,222.0,2021-06-27 12:00:00
2021-07-07 00:00:00,48.75,237.5,293.3459,KBLI,228.0,2021-06-27 12:00:00
2021-07-07 06:00:00,48.75,237.5,289.2262,KBLI,234.0,2021-06-27 12:00:00
2021-07-07 12:00:00,48.75,237.5,286.79218,KBLI,240.0,2021-06-27 12:00:00
2021-06-27 12:00:00,47.5,237.75,295.3288,KSEA,0.0,2021-06-27 12:00:00
2021-06-27 18:00:00,47.5,237.75,301.95578,KSEA,6.0,2021-06-27 12:00:00
2021-06-28 00:00:00,47.5,237.75,306.79135,KSEA,12.0,2021-06-27 12:00:00
2021-06-28 06:00:00,47.5,237.75,298.56256,KSEA,18.0,2021-06-27 12:00:00
2021-06-28 12:00:00,47.5,237.75,297.2653,KSEA,24.0,2021-06-27 12:00:00
2021-06-28 18:00:00,47.5,237.75,306.71786,KSEA,30.0,2021-06-27 12:00:00
2021-06-29 00:00:00,47.5,237.75,310.16974,KSEA,36.0,2021-06-27 12:00:00
2021-06-29 06:00:00,47.5,237.75,301.36597,KSEA,42.0,2021-06-27 12:00:00
2021-06-29 12:00:00,47.5,237.75,294.59003,KSEA,48.0,2021-06-27 12:00:00
2021-06-29 18:00:00,47.5,237.75,299.79156,KSEA,54.0,2021-06-27 12:00:00
2021-06-30 00:00:00,47.5,237.75,303.21564,KSEA,60.0,2021-06-27 12:00:00
2021-06-30 06:00:00,47.5,237.75,295.46088,KSEA,66.0,2021-06-27 12:00:00
2021-06-30 12:00:00,47.5,237.75,292.0696,KSEA,72.0,2021-06-27 12:00:00
2021-06-30 18:00:00,47.5,237.75,295.24442,KSEA,78.0,2021-06-27 12:00:00
2021-07-01 00:00:00,47.5,237.75,298.82367,KSEA,84.0,2021-06-27 12:00:00
2021-07-01 06:00:00,47.5,237.75,293.31088,KSEA,90.0,2021-06-27 12:00:00
2021-07-01 12:00:00,47.5,237.75,290.0749,KSEA,96.0,2021-06-27 12:00:00
2021-07-01 18:00:00,47.5,237.75,294.2221,KSEA,102.0,2021-06-27 12:00:00
2021-07-02 00:00:00,47.5,237.75,297.66354,KSEA,108.0,2021-06-27 12:00:00
2021-07-02 06:00:00,47.5,237.75,292.20697,KSEA,114.0,2021-06-27 12:00:00
2021-07-02 12:00:00,47.5,237.75,288.7784,KSEA,120.0,2021-06-27 12:00:00
2021-07-02 18:00:00,47.5,237.75,294.63342,KSEA,126.0,2021-06-27 12:00:00
2021-07-03 00:00:00,47.5,237.75,298.50995,KSEA,132.0,2021-06-27 12:00:00
2021-07-03 06:00:00,47.5,237.75,292.72574,KSEA,138.0,2021-06-27 12:00:00
2021-07-03 12:00:00,47.5,237.75,288.99203,KSEA,144.0,2021-06-27 12:00:00
2021-07-03 18:00:00,47.5,237.75,294.34747,KSEA,150.0,2021-06-27 12:00:00
2021-07-04 00:00:00,47.5,237.75,298.73892,KSEA,156.0,2021-06-27 12:00:00
2021-07-04 06:00:00,47.5,237.75,292.75937,KSEA,162.0,2021-06-27 12:00:00
2021-07-04 12:00:00,47.5,237.75,288.79053,KSEA,168.0,2021-06-27 12:00:00
2021-07-04 18:00:00,47.5,237.75,292.97507,KSEA,174.0,2021-06-27 12:00:00
2021-07-05 00:00:00,47.5,237.75,296.803,KSEA,180.0,2021-06-27 12:00:00
2021-07-05 06:00:00,47.5,237.75,291.60995,KSEA,186.0,2021-06-27 12:00:00
2021-07-05 12:00:00,47.5,237.75,288.43362,KSEA,192.0,2021-06-27 12:00:00
2021-07-05 18:00:00,47.5,237.75,291.7153,KSEA,198.0,2021-06-27 12:00:00
2021-07-06 00:00:00,47.5,237.75,295.5843,KSEA,204.0,2021-06-27 12:00:00
2021-07-06 06:00:00,47.5,237.75,290.1447,KSEA,210.0,2021-06-27 12:00:00
2021-07-06 12:00:00,47.5,237.75,287.3895,KSEA,216.0,2021-06-27 12:00:00
2021-07-06 18:00:00,47.5,237.75,292.41617,KSEA,222.0,2021-06-27 12:00:00
2021-07-07 00:00:00,47.5,237.75,296.14423,KSEA,228.0,2021-06-27 12:00:00
2021-07-07 06:00:00,47.5,237.75,290.37167,KSEA,234.0,2021-06-27 12:00:00
2021-07-07 12:00:00,47.5,237.75,286.88358,KSEA,240.0,2021-06-27 12:00:00
2021-06-28 00:00:00,50.25,238.5,311.45126,CWLY,0.0,2021-06-28 00:00:00
2021-06-28 06:00:00,50.25,238.5,296.60248,CWLY,6.0,2021-06-28 00:00:00
2021-06-28 12:00:00,50.25,238.5,290.27402,CWLY,12.0,2021-06-28 00:00:00
2021-06-28 18:00:00,50.25,238.5,303.22415,CWLY,18.0,2021-06-28 00:00:00
2021-06-29 00:00:00,50.25,238.5,310.65836,CWLY,24.0,2021-06-28 00:00:00
2021-06-29 06:00:00,50.25,238.5,297.04538,CWLY,30.0,2021-06-28 00:00:00
2021-06-29 12:00:00,50.25,238.5,291.13,CWLY,36.0,2021-06-28 00:00:00
2021-06-29 18:00:00,50.25,238.5,304.23248,CWLY,42.0,2021-06-28 00:00:00
2021-06-30 00:00:00,50.25,238.5,308.63138,CWLY,48.0,2021-06-28 00:00:00
2021-06-30 06:00:00,50.25,238.5,295.77094,CWLY,54.0,2021-06-28 00:00:00
2021-06-30 12:00:00,50.25,238.5,290.5486,CWLY,60.0,2021-06-28 00:00:00
2021-06-30 18:00:00,50.25,238.5,300.13635,CWLY,66.0,2021-06-28 00:00:00
2021-07-01 00:00:00,50.25,238.5,300.99942,CWLY,72.0,2021-06-28 00:00:00
2021-07-01 06:00:00,50.25,238.5,290.64667,CWLY,78.0,2021-06-28 00:00:00
2021-07-01 12:00:00,50.25,238.5,286.8663,CWLY,84.0,2021-06-28 00:00:00
2021-07-01 18:00:00,50.25,238.5,295.95853,CWLY,90.0,2021-06-28 00:00:00
2021-07-02 00:00:00,50.25,238.5,300.23325,CWLY,96.0,2021-06-28 00:00:00
2021-07-02 06:00:00,50.25,238.5,290.20505,CWLY,102.0,2021-06-28 00:00:00
2021-07-02 12:00:00,50.25,238.5,286.46603,CWLY,108.0,2021-06-28 00:00:00
2021-07-02 18:00:00,50.25,238.5,296.02618,CWLY,114.0,2021-06-28 00:00:00
2021-07-03 00:00:00,50.25,238.5,300.22272,CWLY,120.0,2021-06-28 00:00:00
2021-07-03 06:00:00,50.25,238.5,289.88037,CWLY,126.0,2021-06-28 00:00:00
2021-07-03 12:00:00,50.25,238.5,286.04254,CWLY,132.0,2021-06-28 00:00:00
2021-07-03 18:00:00,50.25,238.5,294.58804,CWLY,138.0,2021-06-28 00:00:00
2021-07-04 00:00:00,50.25,238.5,295.58932,CWLY,144.0,2021-06-28 00:00:00
2021-07-04 06:00:00,50.25,238.5,287.15927,CWLY,150.0,2021-06-28 00:00:00
2021-07-04 12:00:00,50.25,238.5,284.45166,CWLY,156.0,2021-06-28 00:00:00
2021-07-04 18:00:00,50.25,238.5,293.281,CWLY,162.0,2021-06-28 00:00:00
2021-07-05 00:00:00,50.25,238.5,294.36584,CWLY,168.0,2021-06-28 00:00:00
2021-07-05 06:00:00,50.25,238.5,285.98663,CWLY,174.0,2021-06-28 00:00:00
2021-07-05 12:00:00,50.25,238.5,283.41315,CWLY,180.0,2021-06-28 00:00:00
2021-07-05 18:00:00,50.25,238.5,289.09604,CWLY,186.0,2021-06-28 00:00:00
2021-07-06 00:00:00,50.25,238.5,289.1011,CWLY,192.0,2021-06-28 00:00:00
