time,latitude,longitude,t2,fhour
2024-07-03 06:00:00,47.5,0.0,286.1478,174.0
2024-07-03 12:00:00,47.5,0.0,289.59256,180.0
2024-07-03 18:00:00,47.5,0.0,288.5581,186.0
2024-07-04 00:00:00,47.5,0.0,286.93765,192.0
2024-07-04 06:00:00,47.5,0.0,286.84912,198.0
2024-07-04 12:00:00,47.5,0.0,292.27106,204.0
2024-07-04 18:00:00,47.5,0.0,293.52972,210.0
2024-07-05 00:00:00,47.5,0.0,288.02628,216.0
2024-07-05 06:00:00,47.5,0.0,288.07913,222.0
2024-07-05 12:00:00,47.5,0.0,296.23242,228.0
2024-07-05 18:00:00,47.5,0.0,296.72925,234.0
2024-07-06 00:00:00,47.5,0.0,289.1467,240.0
2024-06-26 12:00:00,47.5,0.0,301.8101,0.0
2024-06-26 18:00:00,47.5,0.0,301.80246,6.0
2024-06-27 00:00:00,47.5,0.0,295.1983,12.0
2024-06-27 06:00:00,47.5,0.0,294.4951,18.0
2024-06-27 12:00:00,47.5,0.0,301.42538,24.0
2024-06-27 18:00:00,47.5,0.0,299.17303,30.0
2024-06-28 00:00:00,47.5,0.0,290.6121,36.0
2024-06-28 06:00:00,47.5,0.0,288.54318,42.0
2024-06-28 12:00:00,47.5,0.0,295.6773,48.0
2024-06-28 18:00:00,47.5,0.0,297.24683,54.0
2024-06-29 00:00:00,47.5,0.0,291.98798,60.0
2024-06-29 06:00:00,47.5,0.0,290.46942,66.0
2024-06-29 12:00:00,47.5,0.0,293.425,72.0
2024-06-29 18:00:00,47.5,0.0,291.77396,78.0
2024-06-30 00:00:00,47.5,0.0,288.59418,84.0
2024-06-30 06:00:00,47.5,0.0,287.66165,90.0
2024-06-30 12:00:00,47.5,0.0,292.87976,96.0
2024-06-30 18:00:00,47.5,0.0,293.36896,102.0
2024-07-01 00:00:00,47.5,0.0,289.88342,108.0
2024-07-01 06:00:00,47.5,0.0,288.9254,114.0
2024-07-01 12:00:00,47.5,0.0,293.71545,120.0
2024-07-01 18:00:00,47.5,0.0,293.9626,126.0
2024-07-02 00:00:00,47.5,0.0,289.39676,132.0
2024-07-02 06:00:00,47.5,0.0,289.08847,138.0
2024-07-02 12:00:00,47.5,0.0,291.92172,144.0
2024-07-02 18:00:00,47.5,0.0,292.07205,150.0
2024-07-03 00:00:00,47.5,0.0,288.58652,156.0
2024-07-03 06:00:00,47.5,0.0,287.43997,162.0
2024-07-03 12:00:00,47.5,0.0,290.47708,168.0
2024-07-03 18:00:00,47.5,0.0,291.94467,174.0
2024-07-04 00:00:00,47.5,0.0,287.92917,180.0
2024-07-04 06:00:00,47.5,0.0,286.87943,186.0
2024-07-04 12:00:00,47.5,0.0,292.42365,192.0
2024-07-04 18:00:00,47.5,0.0,293.3154,198.0
2024-07-05 00:00:00,47.5,0.0,287.77118,204.0
2024-07-05 06:00:00,47.5,0.0,286.61954,210.0
2024-07-05 12:00:00,47.5,0.0,291.67456,216.0
2024-07-05 18:00:00,47.5,0.0,292.78033,222.0
2024-07-06 00:00:00,47.5,0.0,286.6246,228.0
2024-07-06 06:00:00,47.5,0.0,285.73285,234.0
2024-07-06 12:00:00,47.5,0.0,294.0492,240.0
2024-06-27 00:00:00,47.5,0.0,293.69745,0.0
2024-06-27 06:00:00,47.5,0.0,292.77512,6.0
2024-06-27 12:00:00,47.5,0.0,299.90924,12.0
2024-06-27 18:00:00,47.5,0.0,298.67606,18.0
2024-06-28 00:00:00,47.5,0.0,290.03357,24.0
2024-06-28 06:00:00,47.5,0.0,287.73026,30.0
2024-06-28 12:00:00,47.5,0.0,294.74207,36.0
2024-06-28 18:00:00,47.5,0.0,296.35233,42.0
2024-06-29 00:00:00,47.5,0.0,290.84888,48.0
2024-06-29 06:00:00,47.5,0.0,289.94693,54.0
2024-06-29 12:00:00,47.5,0.0,293.41208,60.0
2024-06-29 18:00:00,47.5,0.0,292.26044,66.0
2024-06-30 00:00:00,47.5,0.0,289.1418,72.0
2024-06-30 06:00:00,47.5,0.0,287.52136,78.0
2024-06-30 12:00:00,47.5,0.0,293.1879,84.0
2024-06-30 18:00:00,47.5,0.0,293.17517,90.0
2024-07-01 00:00:00,47.5,0.0,289.2616,96.0
2024-07-01 06:00:00,47.5,0.0,287.52902,102.0
2024-07-01 12:00:00,47.5,0.0,291.9318,108.0
2024-07-01 18:00:00,47.5,0.0,291.91013,114.0
2024-07-02 00:00:00,47.5,0.0,288.77112,120.0
2024-07-02 06:00:00,47.5,0.0,288.3227,126.0
2024-07-02 12:00:00,47.5,0.0,291.97128,132.0
2024-07-02 18:00:00,47.5,0.0,291.48972,138.0
2024-07-03 00:00:00,47.5,0.0,286.06778,144.0
2024-07-03 06:00:00,47.5,0.0,285.63974,150.0
2024-07-03 12:00:00,47.5,0.0,289.7979,156.0
2024-07-03 18:00:00,47.5,0.0,289.35968,162.0
2024-07-04 00:00:00,47.5,0.0,289.07687,168.0
2024-07-04 06:00:00,47.5,0.0,287.60928,174.0
2024-07-04 12:00:00,47.5,0.0,291.17633,180.0
2024-07-04 18:00:00,47.5,0.0,292.36874,186.0
2024-07-05 00:00:00,47.5,0.0,287.63983,192.0
2024-07-05 06:00:00,47.5,0.0,286.92642,198.0
2024-07-05 12:00:00,47.5,0.0,293.36752,204.0
2024-07-05 18:00:00,47.5,0.0,294.27457,210.0
2024-07-06 00:00:00,47.5,0.0,289.44376,216.0
2024-07-06 06:00:00,47.5,0.0,289.1278,222.0
2024-07-06 12:00:00,47.5,0.0,295.48737,228.0
2024-07-06 18:00:00,47.5,0.0,297.17917,234.0
2024-07-07 00:00:00,47.5,0.0,290.86038,240.0
2024-06-27 12:00:00,47.5,0.0,298.46454,0.0
2024-06-27 18:00:00,47.5,0.0,298.09,6.0
2024-06-28 00:00:00,47.5,0.0,289.28445,12.0
2024-06-28 06:00:00,47.5,0.0,287.23593,18.0
2024-06-28 12:00:00,47.5,0.0,294.0439,24.0
2024-06-28 18:00:00,47.5,0.0,295.59305,30.0
2024-06-29 00:00:00,47.5,0.0,290.04883,36.0
2024-06-29 06:00:00,47.5,0.0,289.4195,42.0
2024-06-29 12:00:00,47.5,0.0,293.49612,48.0
2024-06-29 18:00:00,47.5,0.0,292.39545,54.0
2024-06-30 00:00:00,47.5,0.0,288.88953,60.0
2024-06-30 06:00:00,47.5,0.0,287.3098,66.0
2024-06-30 12:00:00,47.5,0.0,293.01712,72.0
2024-06-30 18:00:00,47.5,0.0,293.2783,78.0
2024-07-01 00:00:00,47.5,0.0,289.75198,84.0
2024-07-01 06:00:00,47.5,0.0,287.94806,90.0
2024-07-01 12:00:00,47.5,0.0,292.67697,96.0
2024-07-01 18:00:00,47.5,0.0,292.44,102.0
2024-07-02 00:00:00,47.5,0.0,288.5876,108.0
2024-07-02 06:00:00,47.5,0.0,287.8436,114.0
2024-07-02 12:00:00,47.5,0.0,292.38904,120.0
2024-07-02 18:00:00,47.5,0.0,292.40784,126.0
2024-07-03 00:00:00,47.5,0.0,286.29288,132.0
2024-07-03 06:00:00,47.5,0.0,285.5438,138.0
2024-07-03 12:00:00,47.5,0.0,291.61798,144.0
2024-07-03 18:00:00,47.5,0.0,291.17975,150.0
2024-07-04 00:00:00,47.5,0.0,289.0497,156.0
2024-07-04 06:00:00,47.5,0.0,288.57834,162.0
2024-07-04 12:00:00,47.5,0.0,292.81805,168.0
2024-07-04 18:00:00,47.5,0.0,294.28564,174.0
2024-07-05 00:00:00,47.5,0.0,288.1299,180.0
2024-07-05 06:00:00,47.5,0.0,288.04648,186.0
2024-07-05 12:00:00,47.5,0.0,297.9527,192.0
2024-07-05 18:00:00,47.5,0.0,299.47125,198.0
2024-07-06 00:00:00,47.5,0.0,291.1549,204.0
2024-07-06 06:00:00,47.5,0.0,288.9943,210.0
2024-07-06 12:00:00,47.5,0.0,294.7016,216.0
2024-07-06 18:00:00,47.5,0.0,292.42886,222.0
2024-07-07 00:00:00,47.5,0.0,287.9038,228.0
2024-07-07 06:00:00,47.5,0.0,286.30374,234.0
2024-07-07 12:00:00,47.5,0.0,291.97028,240.0
2024-06-28 00:00:00,47.5,0.0,286.90305,0.0
2024-06-28 06:00:00,47.5,0.0,286.0062,6.0
2024-06-28 12:00:00,47.5,0.0,292.89572,12.0
2024-06-28 18:00:00,47.5,0.0,294.6283,18.0
2024-06-29 00:00:00,47.5,0.0,289.5529,24.0
2024-06-29 06:00:00,47.5,0.0,289.1758,30.0
2024-06-29 12:00:00,47.5,0.0,293.10977,36.0
2024-06-29 18:00:00,47.5,0.0,292.65115,42.0
2024-06-30 00:00:00,47.5,0.0,289.06372,48.0
2024-06-30 06:00:00,47.5,0.0,287.2598,54.0
2024-06-30 12:00:00,47.5,0.0,292.9671,60.0
2024-06-30 18:00:00,47.5,0.0,293.65503,66.0
2024-07-01 00:00:00,47.5,0.0,289.9045,72.0
2024-07-01 06:00:00,47.5,0.0,289.10446,78.0
2024-07-01 12:00:00,47.5,0.0,293.3034,84.0
2024-07-01 18:00:00,47.5,0.0,293.06134,90.0
2024-07-02 00:00:00,47.5,0.0,287.86362,96.0
2024-07-02 06:00:00,47.5,0.0,287.37952,102.0
2024-07-02 12:00:00,47.5,0.0,291.13004,108.0
2024-07-02 18:00:00,47.5,0.0,292.3887,114.0
2024-07-03 00:00:00,47.5,0.0,288.5363,120.0
2024-07-03 06:00:00,47.5,0.0,287.41013,126.0
2024-07-03 12:00:00,47.5,0.0,293.76968,132.0
2024-07-03 18:00:00,47.5,0.0,292.75052,138.0
2024-07-04 00:00:00,47.5,0.0,289.3669,144.0
2024-07-04 06:00:00,47.5,0.0,288.1745,150.0
2024-07-04 12:00:00,47.5,0.0,292.86264,156.0
2024-07-04 18:00:00,47.5,0.0,293.999,162.0
2024-07-05 00:00:00,47.5,0.0,288.0471,168.0
2024-07-05 06:00:00,47.5,0.0,286.78333,174.0
2024-07-05 12:00:00,47.5,0.0,293.5913,180.0
2024-07-05 18:00:00,47.5,0.0,293.50787,186.0
2024-07-06 00:00:00,47.5,0.0,288.71783,192.0
2024-07-06 06:00:00,47.5,0.0,287.77002,198.0
2024-07-06 12:00:00,47.5,0.0,293.02887,204.0
2024-07-06 18:00:00,47.5,0.0,292.6467,210.0
2024-07-07 00:00:00,47.5,0.0,288.12164,216.0
2024-07-07 06:00:00,47.5,0.0,287.0821,222.0
2024-07-07 12:00:00,47.5,0.0,292.3817,228.0
2024-07-07 18:00:00,47.5,0.0,292.31357,234.0
2024-07-08 00:00:00,47.5,0.0,287.56427,240.0
2024-06-28 12:00:00,47.5,0.0,293.8694,0.0
2024-06-28 18:00:00,47.5,0.0,295.0516,6.0
2024-06-29 00:00:00,47.5,0.0,290.11887,12.0
2024-06-29 06:00:00,47.5,0.0,289.46915,18.0
2024-06-29 12:00:00,47.5,0.0,293.24005,24.0
2024-06-29 18:00:00,47.5,0.0,292.73557,30.0
2024-06-30 00:00:00,47.5,0.0,289.20926,36.0
2024-06-30 06:00:00,47.5,0.0,287.40533,42.0
2024-06-30 12:00:00,47.5,0.0,293.0311,48.0
2024-06-30 18:00:00,47.5,0.0,294.13177,54.0
2024-07-01 00:00:00,47.5,0.0,290.03476,60.0
2024-07-01 06:00:00,47.5,0.0,289.2653,66.0
2024-07-01 12:00:00,47.5,0.0,293.2808,72.0
2024-07-01 18:00:00,47.5,0.0,293.11774,78.0
2024-07-02 00:00:00,47.5,0.0,288.0627,84.0
2024-07-02 06:00:00,47.5,0.0,287.54294,90.0
2024-07-02 12:00:00,47.5,0.0,291.53806,96.0
2024-07-02 18:00:00,47.5,0.0,292.77124,102.0
2024-07-03 00:00:00,47.5,0.0,288.0016,108.0
2024-07-03 06:00:00,47.5,0.0,286.58496,114.0
2024-07-03 12:00:00,47.5,0.0,293.43372,120.0
2024-07-03 18:00:00,47.5,0.0,293.6898,126.0
2024-07-04 00:00:00,47.5,0.0,289.3074,132.0
2024-07-04 06:00:00,47.5,0.0,289.50104,138.0
2024-07-04 12:00:00,47.5,0.0,294.06686,144.0
2024-07-04 18:00:00,47.5,0.0,295.31024,150.0
2024-07-05 00:00:00,47.5,0.0,289.96985,156.0
2024-07-05 06:00:00,47.5,0.0,290.038,162.0
2024-07-05 12:00:00,47.5,0.0,298.1505,168.0
2024-07-05 18:00:00,47.5,0.0,297.6486,174.0
2024-07-06 00:00:00,47.5,0.0,290.9629,180.0
2024-07-06 06:00:00,47.5,0.0,289.46472,186.0
2024-07-06 12:00:00,47.5,0.0,292.9095,192.0
2024-07-06 18:00:00,47.5,0.0,292.5324,198.0
2024-07-07 00:00:00,47.5,0.0,288.84305,204.0
2024-07-07 06:00:00,47.5,0.0,287.03912,210.0
2024-07-07 12:00:00,47.5,0.0,293.72482,216.0
2024-07-07 18:00:00,47.5,0.0,292.8789,222.0
2024-07-08 00:00:00,47.5,0.0,287.5385,228.0
2024-07-08 06:00:00,47.5,0.0,286.6009,234.0
2024-07-08 12:00:00,47.5,0.0,293.49042,240.0
2024-06-29 00:00:00,47.5,0.0,287.46127,0.0
2024-06-29 06:00:00,47.5,0.0,287.91736,6.0
2024-06-29 12:00:00,47.5,0.0,292.7074,12.0
2024-06-29 18:00:00,47.5,0.0,292.559,18.0
2024-06-30 00:00:00,47.5,0.0,288.48236,24.0
2024-06-30 06:00:00,47.5,0.0,287.08612,30.0
2024-06-30 12:00:00,47.5,0.0,293.03802,36.0
2024-06-30 18:00:00,47.5,0.0,293.73105,42.0
2024-07-01 00:00:00,47.5,0.0,289.9194,48.0
2024-07-01 06:00:00,47.5,0.0,288.81363,54.0
2024-07-01 12:00:00,47.5,0.0,293.37946,60.0
2024-07-01 18:00:00,47.5,0.0,293.3476,66.0
2024-07-02 00:00:00,47.5,0.0,288.08875,72.0
2024-07-02 06:00:00,47.5,0.0,287.54858,78.0
2024-07-02 12:00:00,47.5,0.0,291.91058,84.0
2024-07-02 18:00:00,47.5,0.0,292.96033,90.0
2024-07-03 00:00:00,47.5,0.0,288.9856,96.0
2024-07-03 06:00:00,47.5,0.0,288.31296,102.0
2024-07-03 12:00:00,47.5,0.0,292.65457,108.0
2024-07-03 18:00:00,47.5,0.0,292.838,114.0
2024-07-04 00:00:00,47.5,0.0,289.37286,120.0
2024-07-04 06:00:00,47.5,0.0,289.24866,126.0
2024-07-04 12:00:00,47.5,0.0,293.63104,132.0
2024-07-04 18:00:00,47.5,0.0,295.07825,138.0
2024-07-05 00:00:00,47.5,0.0,289.37094,144.0
2024-07-05 06:00:00,47.5,0.0,288.91742,150.0
2024-07-05 12:00:00,47.5,0.0,297.39682,156.0
2024-07-05 18:00:00,47.5,0.0,297.41403,162.0
2024-07-06 00:00:00,47.5,0.0,289.38306,168.0
2024-07-06 06:00:00,47.5,0.0,288.66965,174.0
2024-07-06 12:00:00,47.5,0.0,292.82782,180.0
2024-07-06 18:00:00,47.5,0.0,292.86795,186.0
2024-07-07 00:00:00,47.5,0.0,287.32373,192.0
2024-07-07 06:00:00,47.5,0.0,286.31985,198.0
2024-07-07 12:00:00,47.5,0.0,292.88324,204.0
2024-07-07 18:00:00,47.5,0.0,292.6896,210.0
2024-07-08 00:00:00,47.5,0.0,287.6142,216.0
2024-07-08 06:00:00,47.5,0.0,286.69696,222.0
2024-07-08 12:00:00,47.5,0.0,293.26035,228.0
2024-07-08 18:00:00,47.5,0.0,294.26422,234.0
2024-07-09 00:00:00,47.5,0.0,288.8423,240.0
2024-06-29 12:00:00,47.5,0.0,293.3,0.0
2024-06-29 18:00:00,47.5,0.0,293.27322,6.0
2024-06-30 00:00:00,47.5,0.0,289.0539,12.0
2024-06-30 06:00:00,47.5,0.0,287.62708,18.0
2024-06-30 12:00:00,47.5,0.0,294.19046,24.0
2024-06-30 18:00:00,47.5,0.0,294.2156,30.0
2024-07-01 00:00:00,47.5,0.0,290.2205,36.0
2024-07-01 06:00:00,47.5,0.0,288.79367,42.0
2024-07-01 12:00:00,47.5,0.0,293.8487,48.0
2024-07-01 18:00:00,47.5,0.0,293.85187,54.0
2024-07-02 00:00:00,47.5,0.0,288.30765,60.0
2024-07-02 06:00:00,47.5,0.0,287.61462,66.0
2024-07-02 12:00:00,47.5,0.0,292.46582,72.0
2024-07-02 18:00:00,47.5,0.0,293.4748,78.0
2024-07-03 00:00:00,47.5,0.0,288.74588,84.0
2024-07-03 06:00:00,47.5,0.0,288.15732,90.0
2024-07-03 12:00:00,47.5,0.0,292.58047,96.0
2024-07-03 18:00:00,47.5,0.0,293.02637,102.0
2024-07-04 00:00:00,47.5,0.0,289.8262,108.0
2024-07-04 06:00:00,47.5,0.0,288.76627,114.0
2024-07-04 12:00:00,47.5,0.0,293.00598,120.0
2024-07-04 18:00:00,47.5,0.0,294.15762,126.0
2024-07-05 00:00:00,47.5,0.0,287.635,132.0
2024-07-05 06:00:00,47.5,0.0,286.39163,138.0
2024-07-05 12:00:00,47.5,0.0,294.09647,144.0
2024-07-05 18:00:00,47.5,0.0,296.08383,150.0
2024-07-06 00:00:00,47.5,0.0,290.1727,156.0
2024-07-06 06:00:00,47.5,0.0,289.97906,162.0
2024-07-06 12:00:00,47.5,0.0,296.99088,168.0
2024-07-06 18:00:00,47.5,0.0,295.79337,174.0
2024-07-07 00:00:00,47.5,0.0,289.75995,180.0
2024-07-07 06:00:00,47.5,0.0,288.33313,186.0
2024-07-07 12:00:00,47.5,0.0,291.98172,192.0
2024-07-07 18:00:00,47.5,0.0,291.1409,198.0
2024-07-08 00:00:00,47.5,0.0,286.73813,204.0
2024-07-08 06:00:00,47.5,0.0,286.4859,210.0
2024-07-08 12:00:00,47.5,0.0,291.704,216.0
2024-07-08 18:00:00,47.5,0.0,290.40967,222.0
2024-07-09 00:00:00,47.5,0.0,288.9013,228.0
2024-07-09 06:00:00,47.5,0.0,289.0217,234.0
2024-07-09 12:00:00,47.5,0.0,292.58875,240.0
2024-06-30 00:00:00,47.5,0.0,287.90277,0.0
2024-06-30 06:00:00,47.5,0.0,286.6594,6.0
2024-06-30 12:00:00,47.5,0.0,293.6712,12.0
2024-06-30 18:00:00,47.5,0.0,293.8056,18.0
2024-07-01 00:00:00,47.5,0.0,290.11624,24.0
2024-07-01 06:00:00,47.5,0.0,288.40405,30.0
2024-07-01 12:00:00,47.5,0.0,293.1941,36.0
2024-07-01 18:00:00,47.5,0.0,293.02338,42.0
2024-07-02 00:00:00,47.5,0.0,288.31485,48.0
2024-07-02 06:00:00,47.5,0.0,287.74158,54.0
2024-07-02 12:00:00,47.5,0.0,292.65393,60.0
2024-07-02 18:00:00,47.5,0.0,293.08453,66.0
2024-07-03 00:00:00,47.5,0.0,288.55948,72.0
2024-07-03 06:00:00,47.5,0.0,287.88174,78.0
2024-07-03 12:00:00,47.5,0.0,292.95715,84.0
2024-07-03 18:00:00,47.5,0.0,292.94888,90.0
2024-07-04 00:00:00,47.5,0.0,289.32068,96.0
2024-07-04 06:00:00,47.5,0.0,289.3245,102.0
2024-07-04 12:00:00,47.5,0.0,293.03424,108.0
2024-07-04 18:00:00,47.5,0.0,293.71707,114.0
2024-07-05 00:00:00,47.5,0.0,287.80594,120.0
2024-07-05 06:00:00,47.5,0.0,286.80206,126.0
2024-07-05 12:00:00,47.5,0.0,293.9362,132.0
2024-07-05 18:00:00,47.5,0.0,294.8789,138.0
2024-07-06 00:00:00,47.5,0.0,289.04932,144.0
2024-07-06 06:00:00,47.5,0.0,288.7079,150.0
2024-07-06 12:00:00,47.5,0.0,294.4152,156.0
2024-07-06 18:00:00,47.5,0.0,292.12207,162.0
2024-07-07 00:00:00,47.5,0.0,287.53586,168.0
2024-07-07 06:00:00,47.5,0.0,285.7625,174.0
2024-07-07 12:00:00,47.5,0.0,291.99976,180.0
2024-07-07 18:00:00,47.5,0.0,292.1832,186.0
2024-07-08 00:00:00,47.5,0.0,286.98547,192.0
2024-07-08 06:00:00,47.5,0.0,286.2415,198.0
2024-07-08 12:00:00,47.5,0.0,292.56027,204.0
2024-07-08 18:00:00,47.5,0.0,292.28766,210.0
2024-07-09 00:00:00,47.5,0.0,287.25302,216.0
2024-07-09 06:00:00,47.5,0.0,286.4224,222.0
2024-07-09 12:00:00,47.5,0.0,293.47498,228.0
2024-07-09 18:00:00,47.5,0.0,293.87753,234.0
2024-07-10 00:00:00,47.5,0.0,287.4772,240.0
2024-06-30 12:00:00,47.5,0.0,294.1,0.0
2024-06-30 18:00:00,47.5,0.0,294.66818,6.0
2024-07-01 00:00:00,47.5,0.0,290.22464,12.0
2024-07-01 06:00:00,47.5,0.0,288.28824,18.0
2024-07-01 12:00:00,47.5,0.0,293.11905,24.0
2024-07-01 18:00:00,47.5,0.0,293.09357,30.0
2024-07-02 00:00:00,47.5,0.0,288.40543,36.0
2024-07-02 06:00:00,47.5,0.0,287.67673,42.0
2024-07-02 12:00:00,47.5,0.0,292.24255,48.0
2024-07-02 18:00:00,47.5,0.0,293.08337,54.0
2024-07-03 00:00:00,47.5,0.0,287.88565,60.0
2024-07-03 06:00:00,47.5,0.0,286.80023,66.0
2024-07-03 12:00:00,47.5,0.0,292.87442,72.0
2024-07-03 18:00:00,47.5,0.0,293.4095,78.0
2024-07-04 00:00:00,47.5,0.0,288.7825,84.0
2024-07-04 06:00:00,47.5,0.0,289.022,90.0
2024-07-04 12:00:00,47.5,0.0,293.48593,96.0
2024-07-04 18:00:00,47.5,0.0,294.70892,102.0
2024-07-05 00:00:00,47.5,0.0,289.00162,108.0
2024-07-05 06:00:00,47.5,0.0,287.77863,114.0
2024-07-05 12:00:00,47.5,0.0,295.11658,120.0
2024-07-05 18:00:00,47.5,0.0,296.60455,126.0
2024-07-06 00:00:00,47.5,0.0,290.0004,132.0
2024-07-06 06:00:00,47.5,0.0,289.39655,138.0
2024-07-06 12:00:00,47.5,0.0,292.73938,144.0
2024-07-06 18:00:00,47.5,0.0,291.77628,150.0
2024-07-07 00:00:00,47.5,0.0,288.4742,156.0
2024-07-07 06:00:00,47.5,0.0,286.8945,162.0
2024-07-07 12:00:00,47.5,0.0,291.5011,168.0
2024-07-07 18:00:00,47.5,0.0,291.14185,174.0
2024-07-08 00:00:00,47.5,0.0,286.6983,180.0
2024-07-08 06:00:00,47.5,0.0,285.66895,186.0
2024-07-08 12:00:00,47.5,0.0,292.31387,192.0
2024-07-08 18:00:00,47.5,0.0,291.76608,198.0
2024-07-09 00:00:00,47.5,0.0,286.60913,204.0
2024-07-09 06:00:00,47.5,0.0,285.9747,210.0
2024-07-09 12:00:00,47.5,0.0,293.9649,216.0
2024-07-09 18:00:00,47.5,0.0,295.07068,222.0
2024-07-10 00:00:00,47.5,0.0,288.30347,228.0
2024-07-10 06:00:00,47.5,0.0,287.83975,234.0
2024-07-10 12:00:00,47.5,0.0,297.99057,240.0
2024-07-01 00:00:00,47.5,0.0,286.75098,0.0
2024-07-01 06:00:00,47.5,0.0,285.9917,6.0
2024-07-01 12:00:00,47.5,0.0,291.8213,12.0
2024-07-01 18:00:00,47.5,0.0,291.66904,18.0
2024-07-02 00:00:00,47.5,0.0,288.06122,24.0
2024-07-02 06:00:00,47.5,0.0,287.3631,30.0
2024-07-02 12:00:00,47.5,0.0,292.07162,36.0
2024-07-02 18:00:00,47.5,0.0,292.91754,42.0
2024-07-03 00:00:00,47.5,0.0,287.84213,48.0
2024-07-03 06:00:00,47.5,0.0,286.7669,54.0
2024-07-03 12:00:00,47.5,0.0,292.4742,60.0
2024-07-03 18:00:00,47.5,0.0,292.80035,66.0
2024-07-04 00:00:00,47.5,0.0,288.9887,72.0
2024-07-04 06:00:00,47.5,0.0,289.32504,78.0
2024-07-04 12:00:00,47.5,0.0,293.40167,84.0
2024-07-04 18:00:00,47.5,0.0,294.4565,90.0
2024-07-05 00:00:00,47.5,0.0,288.46387,96.0
2024-07-05 06:00:00,47.5,0.0,287.62814,102.0
2024-07-05 12:00:00,47.5,0.0,296.35214,108.0
2024-07-05 18:00:00,47.5,0.0,297.8809,114.0
2024-07-06 00:00:00,47.5,0.0,290.86908,120.0
2024-07-06 06:00:00,47.5,0.0,289.30975,126.0
2024-07-06 12:00:00,47.5,0.0,293.20294,132.0
2024-07-06 18:00:00,47.5,0.0,291.8067,138.0
2024-07-07 00:00:00,47.5,0.0,288.1785,144.0
2024-07-07 06:00:00,47.5,0.0,286.4765,150.0
2024-07-07 12:00:00,47.5,0.0,292.50992,156.0
2024-07-07 18:00:00,47.5,0.0,292.21692,162.0
2024-07-08 00:00:00,47.5,0.0,287.2638,168.0
2024-07-08 06:00:00,47.5,0.0,286.14273,174.0
2024-07-08 12:00:00,47.5,0.0,293.76605,180.0
2024-07-08 18:00:00,47.5,0.0,294.0922,186.0
2024-07-09 00:00:00,47.5,0.0,287.69186,192.0
2024-07-09 06:00:00,47.5,0.0,287.24854,198.0
2024-07-09 12:00:00,47.5,0.0,296.2579,204.0
2024-07-09 18:00:00,47.5,0.0,297.54205,210.0
2024-07-10 00:00:00,47.5,0.0,290.4487,216.0
2024-07-10 06:00:00,47.5,0.0,289.4958,222.0
2024-07-10 12:00:00,47.5,0.0,298.74976,228.0
2024-07-10 18:00:00,47.5,0.0,299.8097,234.0
2024-07-11 00:00:00,47.5,0.0,292.92017,240.0
2024-07-01 12:00:00,47.5,0.0,293.32416,0.0
2024-07-01 18:00:00,47.5,0.0,292.97253,6.0
2024-07-02 00:00:00,47.5,0.0,288.69208,12.0
2024-07-02 06:00:00,47.5,0.0,287.96848,18.0
2024-07-02 12:00:00,47.5,0.0,292.677,24.0
2024-07-02 18:00:00,47.5,0.0,292.4426,30.0
2024-07-03 00:00:00,47.5,0.0,287.4691,36.0
2024-07-03 06:00:00,47.5,0.0,286.69962,42.0
2024-07-03 12:00:00,47.5,0.0,292.56998,48.0
2024-07-03 18:00:00,47.5,0.0,292.198,54.0
2024-07-04 00:00:00,47.5,0.0,289.09976,60.0
2024-07-04 06:00:00,47.5,0.0,289.40295,66.0
2024-07-04 12:00:00,47.5,0.0,293.39807,72.0
2024-07-04 18:00:00,47.5,0.0,294.35608,78.0
2024-07-05 00:00:00,47.5,0.0,287.99652,84.0
2024-07-05 06:00:00,47.5,0.0,287.39777,90.0
2024-07-05 12:00:00,47.5,0.0,296.8148,96.0
2024-07-05 18:00:00,47.5,0.0,298.89386,102.0
2024-07-06 00:00:00,47.5,0.0,291.59668,108.0
2024-07-06 06:00:00,47.5,0.0,289.52777,114.0
2024-07-06 12:00:00,47.5,0.0,292.626,120.0
2024-07-06 18:00:00,47.5,0.0,293.1356,126.0
2024-07-07 00:00:00,47.5,0.0,287.42828,132.0
2024-07-07 06:00:00,47.5,0.0,286.21548,138.0
2024-07-07 12:00:00,47.5,0.0,293.14578,144.0
2024-07-07 18:00:00,47.5,0.0,293.68085,150.0
2024-07-08 00:00:00,47.5,0.0,287.9328,156.0
2024-07-08 06:00:00,47.5,0.0,287.6831,162.0
2024-07-08 12:00:00,47.5,0.0,295.46948,168.0
2024-07-08 18:00:00,47.5,0.0,296.6415,174.0
2024-07-09 00:00:00,47.5,0.0,290.28195,180.0
2024-07-09 06:00:00,47.5,0.0,290.2584,186.0
2024-07-09 12:00:00,47.5,0.0,300.36847,192.0
2024-07-09 18:00:00,47.5,0.0,302.3864,198.0
2024-07-10 00:00:00,47.5,0.0,295.4969,204.0
2024-07-10 06:00:00,47.5,0.0,294.79367,210.0
2024-07-10 12:00:00,47.5,0.0,304.0884,216.0
2024-07-10 18:00:00,47.5,0.0,301.25516,222.0
2024-07-11 00:00:00,47.5,0.0,295.18097,228.0
2024-07-11 06:00:00,47.5,0.0,293.428,234.0
2024-07-11 12:00:00,47.5,0.0,298.72763,240.0
2024-07-02 00:00:00,47.5,0.0,285.2,0.0
2024-07-02 06:00:00,47.5,0.0,285.6663,6.0
2024-07-02 12:00:00,47.5,0.0,290.2525,12.0
